date,open,high,low,close,volume,MA3,MA5,MA10,MA20,MACD_DIF,MACD_DEA,MACD_HIST,RSI,BOLL_MID,BOLL_STD,BOLL_UP,BOLL_DN,VOL_MA5,VOL_MA20,sentiment,sent_MA5,money_flow,money_ma20,money_std20,money_z,sig_trend,sig_macd,sig_rsi,sig_boll,sig_sent,sig_money,signal,signal_tech,ret,position,trade,strat_ret,position_tech,trade_tech,tech_ret,bench_ret,strat_nav,tech_nav,bench_nav,year
2022-01-17,22.879588916225583,22.937106606023434,22.280064869290637,22.535947530336973,67299741,22.53533388961299,22.51705198641726,22.36115671414086,,0.12523289013004657,0.07767639663346713,0.09511298699315887,,,,,,51979944.6,,0.5925600670772722,0.5312214839756996,-4738.374312914137,,,0.0,1,1,0,0,1,1,1,0,-0.0014586000815445255,1.0,1.0,-0.0017586000815445254,0.0,0.0,-0.0,-0.0014586000815445255,0.9982413999184555,1.0,1.0220536671897256,2022
2022-01-18,22.294361503757354,22.627233146044745,22.250539809023874,22.502797373771894,50999345,22.535870461645047,22.52870226401763,22.406509671120457,,0.12726601822682326,0.08759432095213837,0.07934339454936978,,,,,,56521398.6,,0.6472563534480694,0.5619348794520865,-5685.478146263974,,,0.0,1,1,0,0,1,1,1,0,-0.001470990137887651,1.0,0.0,-0.001470990137887651,0.0,0.0,-0.0,-0.001470990137887651,0.9967729966639443,1.0,1.0205502363248975,2022
2022-01-19,22.29360660767691,22.70689748273406,21.959425247957927,22.540416419720444,21504938,22.526387107943105,22.529843092466262,22.447805365434704,,0.1304095493956723,0.09615736664084516,0.06850436550965425,,,,,,45659668.4,,0.49973892018818333,0.5493090442298603,-5606.688593940999,,,0.0,1,1,0,0,1,1,1,0,0.0016717497528728753,1.0,0.0,0.0016717497528728753,0.0,0.0,0.0,0.0016717497528728753,0.9984393516747876,1.0,1.022256340930268,2022
2022-01-20,22.515896778848056,22.62129343150167,22.259555371805696,22.36251121404661,22131390,22.46857500251298,22.50210780374044,22.454737958738292,,0.11719441297112354,0.10036477590690084,0.03365927412844541,67.2152640368997,,,,,37190896.0,,0.5117548383916457,0.5450741782997508,-6740.614653978881,,,0.0,1,1,1,0,1,1,1,1,-0.007892720452058133,1.0,0.0,-0.007892720452058133,0.0,0.0,-0.0,-0.007892720452058133,0.9905589489836844,1.0,1.0141879574009616,2022
2022-01-21,22.569405110538142,22.779140235655547,22.170460257894263,22.20344224958725,18787132,22.3687899611181,22.429022957492634,22.446762907463985,,0.09281586261927899,0.09885499324937647,-0.012078261260194956,57.20116241811568,,,,,36144509.2,,0.4560990064296304,0.5414818371069602,-6199.9521395397205,,,0.0,0,0,1,0,1,1,0,0,-0.007113197750324263,1.0,0.0,-0.007113197750324263,1.0,1.0,-0.007413197750324263,-0.007113197750324263,0.98351290729621,0.9925868022496758,1.006973837903971,2022
2022-01-24,22.36827723823168,22.52259053486841,22.046999385769244,22.160636315455104,47281467,22.242196593029657,22.35396071451626,22.43550635046676,,0.06924340976191701,0.09293267655188459,-0.047378533579935156,55.01622468778038,,,,,32140854.4,,0.40680254106043856,0.5043303319035936,-6524.736935843981,,,0.0,0,0,1,0,1,1,0,0,-0.0019278962987345771,0.0,1.0,-0.0003,0.0,1.0,-0.0003,-0.0019278962987345771,0.9832178534240211,0.992289026209001,1.0050324967689535,2022
2022-01-25,22.15736239022146,22.296937828707968,22.018112702854847,22.072776022213606,69141469,22.14561819575199,22.267956444204607,22.398329354111116,,0.04297706678304536,0.08294155459811674,-0.07992897563014276,47.55823277809503,,,,,35769279.2,,0.332870480622832,0.441453157338546,-7933.599246866991,,,0.0,0,0,1,0,0,1,0,0,-0.0039647008321788135,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0039647008321788135,0.9832178534240211,0.992289026209001,1.0010478435926469,2022
2022-01-26,22.206836725514876,22.481875283757798,22.0947736848878,22.11762357426508,40961735,22.117011970644597,22.18339787511353,22.356620483789897,,0.025485838495633573,0.07145041137762011,-0.09192914576397307,41.2120135296542,,,,,39660638.6,,0.40084785418749974,0.4216749441384093,-5934.7720453693,,,0.0,0,0,1,0,0,1,0,0,0.0020318038839493013,0.0,0.0,0.0,0.0,0.0,0.0,0.0020318038839493013,0.9832178534240211,0.992289026209001,1.0030817764892774,2022
2022-01-27,22.16825631932195,22.278131626977007,22.02002436103854,22.040243985504905,44959777,22.076881193994527,22.11894442940519,22.310526116572813,,0.005318717075958546,0.0582240725172878,-0.1058107108826585,38.60743697832701,,,,,44226316.0,,0.37293480927749434,0.39391093831557905,-4541.374025070977,,,0.0,0,0,0,0,0,1,0,0,-0.003498548951263114,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.003498548951263114,0.9832178534240211,0.992289026209001,0.9995724457921097,2022
2022-01-28,22.026275722631336,22.221009848509365,21.899371811538952,21.91243643416332,41891064,22.023434664644437,22.0607432663204,22.24488311190652,22.278706107271898,-0.020737820520274397,0.04243169390977536,-0.1263390288600995,34.76596422356816,22.278706107271898,0.20848460008102104,22.69567530743394,21.861736907109854,48847102.4,44956538.85,0.5626671732935146,0.41522457168835586,-5448.73417096324,-4219.74272105818,2321.029172002417,-0.5295028019164337,0,0,0,1,0,1,0,0,-0.0057988265205066725,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0057988265205066725,0.9832178534240211,0.992289026209001,0.9937760985842827,2022
2022-01-31,22.114602843442828,22.2290460599808,21.807272863248272,22.072424129847423,40594734,22.008368183171882,22.04310082919887,22.198530771857563,22.279843742999212,-0.02815360706651049,0.028314633714518186,-0.11293648156205735,34.13425018897986,22.279843742999212,0.20722733775290372,22.69429841850502,21.865389067493403,47509755.8,43845493.5,0.48112784759081223,0.43008963299443054,-4702.051706836573,-4430.25982190927,2149.71717367589,-0.12643146189438287,0,0,0,1,0,1,0,0,0.007301228056715292,0.0,0.0,0.0,0.0,0.0,0.0,0.007301228056715292,0.9832178534240211,0.992289026209001,1.0010318845173594,2022
2022-02-01,22.0788994841835,22.497522592520383,21.88401528130873,22.063269318590716,43435784,22.01604329420049,22.041199488474287,22.154577966339446,22.28054381872995,-0.034373155747811523,0.015777075822052244,-0.10030046313972754,28.40803383807615,22.28054381872995,0.2064295006790967,22.693402820088142,21.867684817371757,42368618.8,42305739.45,0.4779524674997324,0.4591060303698106,-3895.9337026060025,-4493.519663764796,2112.264686220403,0.28291244229817075,0,0,0,1,0,1,0,0,-0.0004147623841790349,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0004147623841790349,0.9832178534240211,0.992289026209001,1.0006166941462977,2022
2022-02-02,22.074055988666526,22.08484396255872,21.752909922241535,22.083444957851455,35814962,22.073046135429866,22.034363765191564,22.108880820152546,22.278343092793627,-0.03724485194457827,0.00517269026872614,-0.08483508442660882,30.630651281001064,22.278343092793627,0.20837288407240181,22.69508886093843,21.861597324648823,41339264.2,42554700.95,0.5487097095352799,0.4886784014393667,-2932.4818500892384,-4538.1474043568405,2066.6330304392905,0.7769475908968204,0,0,0,1,1,1,0,0,0.0009144446804054684,0.0,0.0,0.0,0.0,0.0,0.0,0.0009144446804054684,0.9832178534240211,0.992289026209001,1.0015317027593846,2022
2022-02-03,21.841298269692054,22.121578371920183,21.596844382270504,21.954392958022055,48635603,22.033702411488076,22.017193559694995,22.068068994550096,22.261403476644194,-0.04936506004018071,-0.005734859793055229,-0.08726040049425096,23.043102496612818,22.261403476644194,0.22051975742466243,22.70244299149352,21.820363961794868,42074429.4,43856264.95,0.4209865335662905,0.49828874629712594,-5473.8656940818555,-4772.043620092231,1876.8083708527022,-0.3739444499977166,0,0,0,1,1,1,0,0,-0.005843834604415621,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.005843834604415621,0.9832178534240211,0.992289026209001,0.99567891713738,2022
2022-02-04,21.871276242831467,22.186302723396313,21.344864507371387,21.913377504361485,76193703,21.983738473411666,22.017381773734627,22.039062520027517,22.24291271374575,-0.06157027282828764,-0.016901942400101712,-0.08933666085637186,22.880562251092144,22.24291271374575,0.23370690630509727,22.710326526355942,21.775498901135556,48934957.2,44086385.95,0.4541169955137668,0.47657871074117636,-3963.9558825329136,-4883.070480911651,1749.5816185682097,0.5253339361960752,0,0,0,1,0,1,0,0,-0.0018682116940784699,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0018682116940784699,0.9832178534240211,0.992289026209001,0.9938187781408365,2022
2022-02-07,21.683949059995108,22.034667507743016,21.395551474165877,21.937892582124416,33960664,21.935221014835985,21.990475464190023,22.016788146694445,22.226147248580606,-0.06847548721020758,-0.02721665136212289,-0.08251767169616937,25.20596191407506,22.226147248580606,0.24325183759443875,22.712650923769484,21.739643573391728,47608143.2,44809674.5,0.4857433683814332,0.47750181489930055,-4818.50432692151,-5058.664970585853,1534.7920158863653,0.1564776472502341,0,0,0,1,0,1,0,0,0.0011187265750363107,0.0,0.0,0.0,0.0,0.0,0.0,0.0011187265750363107,0.9832178534240211,0.992289026209001,0.9949305896187128,2022
2022-02-08,21.82146509915492,22.010100482565576,21.47487774983921,21.836216043174133,49743570,21.895828709886676,21.945064809106707,21.9931321487905,22.19573075145081,-0.08121615700164497,-0.038016552490027306,-0.08639920902323533,20.737626140548443,22.19573075145081,0.25236802115782553,22.700466793766463,21.690994709135158,48869700.4,45882249.25,0.5306931606434282,0.48804995352803965,-5355.246227083411,-5233.828558149523,1336.680786457311,-0.09083520176547849,0,0,0,1,1,1,0,0,-0.004634745045343669,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.004634745045343669,0.9832178534240211,0.992289026209001,0.9903193399980167,2022
2022-02-09,21.738919997728008,22.099484191486432,21.663374850982354,21.887208663800646,17249476,21.887105763033066,21.905817550296547,21.970090657744056,22.163355570766974,-0.08620483559736414,-0.04765420911149468,-0.07710125297173892,27.920421361173425,22.163355570766974,0.24808923490654533,22.659534040580066,21.667177100953882,45156603.2,42954043.6,0.5033235707778926,0.47897272577656225,-1398.423598693111,-5197.348584353753,1432.430446634509,2.652083383585014,0,0,0,1,0,1,0,0,0.0023352315495364095,0.0,0.0,0.0,0.0,0.0,0.0,0.0023352315495364095,0.9832178534240211,0.992289026209001,0.9926319649648961,2022
2022-02-10,21.675029216018345,21.91405935051676,21.024244944061522,21.84056761360071,68091022,21.854664106858497,21.883052481412278,21.95012302055364,22.130324568563225,-0.09285160675699444,-0.05669368864059463,-0.07231583623279962,31.1769793957083,22.130324568563225,0.24469720335533854,22.6197189752739,21.64093016185255,49047687.0,43134832.1,0.4993051662929422,0.4946364523218926,-945.6135276115933,-4951.641452686731,1707.81963192561,2.3456973149783034,0,0,0,1,1,1,0,0,-0.002130972976790546,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.002130972976790546,0.9832178534240211,0.992289026209001,0.9905166930716575,2022
2022-02-11,21.85180518008635,21.869704993050867,21.73449341692151,21.82482105741333,29921599,21.850865778271565,21.865341192022647,21.941361482878637,22.093122297392576,-0.09825718856644983,-0.06500638862576567,-0.0665015998813683,32.077473051591014,22.093122297392576,0.2306730326876529,22.55446836276788,21.63177623201727,39793266.2,43429958.75,0.49253888642929394,0.502320830504998,-1525.0972407823565,-4718.274901399538,1842.8919547700007,1.7326993328893778,0,0,0,1,1,1,0,0,-0.000720977424486624,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.000720977424486624,0.9832178534240211,0.992289026209001,0.9898025528973756,2022
2022-02-14,21.986873557934025,22.366341994604227,21.76202717466013,21.778073214982335,28963591,21.81448729533213,21.833377318594234,21.91192639139213,22.055228581624846,-0.10510176358469181,-0.07302546361755091,-0.0641525999342818,33.54975693457588,22.055228581624846,0.21587447323297054,22.486977528090787,21.623479635158905,38793851.6,41513151.25,0.502078905078457,0.5055879378444027,-4833.038799916216,-4723.008125749642,1843.067852650038,-0.05969974138953539,0,0,0,1,1,1,0,0,-0.002141957650329318,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.002141957650329318,0.9832178534240211,0.992289026209001,0.9876824377468816,2022
2022-02-15,22.114471343125523,22.203728643327175,21.72407429724295,21.976723852225177,24840850,21.85987270820695,21.86147888040444,21.903271844755572,22.02892490554751,-0.09341980698320285,-0.0771043322906813,-0.0326309493850431,43.287568324681544,22.02892490554751,0.18882482511425677,22.40657455577602,21.651275255318996,33813307.6,40205226.5,0.5313412006709288,0.5057175458499029,-2748.3925989966824,-4576.153848386278,1879.0047399519376,0.9727283867502894,0,0,1,1,1,1,0,0,0.009121589191195323,0.0,0.0,0.0,0.0,0.0,0.0,0.009121589191195323,0.9832178534240211,0.992289026209001,0.996691671195367,2022
2022-02-16,21.75322185799985,22.211392739423275,21.62441725954779,21.988796948543328,52018326,21.914531338583615,21.881796537352976,21.89380704382476,22.001343931988654,-0.08223956769473872,-0.07813137937149278,-0.008216376646491885,47.38644963566727,22.001343931988654,0.14549623956480656,22.292336411118267,21.71035145285904,40767077.6,41730895.9,0.4520937849394465,0.4954715886822137,-4766.207105209586,-4534.129773949707,1864.083171914247,-0.12449945085956478,1,0,1,1,1,1,0,0,0.000549358330173888,0.0,0.0,0.0,0.0,0.0,0.0,0.000549358330173888,0.9832178534240211,0.992289026209001,0.9972392120675531,2022
2022-02-17,21.748004453954138,22.04024992846633,21.3654556542383,21.89644867443969,49337690,21.9539898250694,21.892972749520773,21.888012615466526,21.97804080500831,-0.07990973179672167,-0.07848704985653857,-0.002845363880366214,49.15745455583074,21.97804080500831,0.1196297915959207,22.21730038820015,21.738781221816467,37016411.2,43091210.9,0.51043072084521,0.49769669959266727,-6271.365460458841,-4510.6673142737045,1837.6145568138097,-0.9581433384147563,1,0,1,1,1,0,0,0,-0.004199787479039707,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.004199787479039707,0.9832178534240211,0.992289026209001,0.9930510193111043,2022
2022-02-18,22.133241662640184,22.258408092985487,21.825894193866517,21.99212598444195,33674215,21.95912386914166,21.926433734926498,21.895887463474573,21.967474991751043,-0.06954133157106313,-0.07669790619944349,0.014313149256760721,45.46064727270201,21.967474991751043,0.10737889299946998,22.182232777749984,21.752717205752102,37766934.4,43835565.05,0.45848841079357483,0.4908866044655234,-6768.393909090614,-4539.0894027512495,1869.2414417374778,-1.192625231049449,1,1,1,1,1,0,0,1,0.004369535508922384,0.0,0.0,0.0,0.0,0.0,0.0,0.004369535508922384,0.9832178534240211,0.992289026209001,0.9973901910021558,2022
2022-02-21,21.73609132920605,21.895907860032036,21.504950300611526,21.883464438236796,45580703,21.924013032372812,21.947511979577392,21.890444649085808,21.95361639789013,-0.06929360480583213,-0.07521704592072122,0.011846882229778172,40.86332841976459,21.95361639789013,0.09866998963175165,22.150956377153634,21.756276418626626,41090356.8,43750526.85,0.5193479186272866,0.4943404071752894,-4643.776221540175,-4445.0413670360595,1810.4734816380937,-0.10976954731438711,1,1,1,1,1,1,1,1,-0.004940929598258315,0.0,0.0,-0.0,1.0,1.0,-0.0052409295982583145,-0.004940929598258315,0.9832178534240211,0.9870885092815153,0.9924621562864206,2022
2022-02-22,21.884078644029664,21.91953940618626,21.484678851630807,21.917773616529217,51407321,21.93112134640265,21.935721932438195,21.898600406421316,21.94586627760591,-0.06557293166666156,-0.07328822306990929,0.015430582806495452,41.7007239131677,21.94586627760591,0.09483058906976259,22.135527455745432,21.756205099466385,46403651.0,42863819.45,0.4631031288365828,0.48069279280842014,-3483.916241541537,-4222.5572167697865,1622.8988328250412,0.4551367961380988,1,1,1,1,1,1,1,1,0.0015678129205389801,1.0,1.0,0.0012678129205389802,1.0,0.0,0.0015678129205389801,0.0015678129205389801,0.9844643897222968,0.9886360794000824,0.9940181512781925,2022
2022-02-23,21.817737237786865,21.98281752265523,21.65347509353074,21.735229422933184,72628698,21.845489159233068,21.885008427316166,21.883402482334574,21.926746570039313,-0.07647253446081947,-0.07392508534809132,-0.005094898225456307,39.57951382539675,21.926746570039313,0.09690473430538679,22.120556038650086,21.73293710142854,50525725.4,44447167.6,0.6175668747678549,0.5137874107741018,-3720.672506301927,-4111.852239816418,1574.756599655177,0.24840647348304296,0,0,0,1,1,1,0,0,-0.008328591981549116,1.0,0.0,-0.008328591981549116,1.0,0.0,-0.008328591981549116,-0.008328591981549116,0.976265187499935,0.9804021328765207,0.9857393796739427,2022
2022-02-24,21.470581968605746,21.790540741885923,21.417217773768137,21.61583363683529,24749181,21.756278892099232,21.82888541979529,21.860929084658032,21.905526052605833,-0.09366507759840204,-0.07787308379815347,-0.03158398760049713,36.834105718212314,21.905526052605833,0.11543943606894876,22.13640492474373,21.674647180467936,45608023.6,43436637.8,0.4589112035820049,0.5034835073214607,-3258.2344108436955,-4047.695259105054,1582.455797760408,0.4988833491454571,0,0,0,0,1,1,0,0,-0.005493191894810012,0.0,1.0,-0.0003,0.0,1.0,-0.0003,-0.005493191894810012,0.9759723079436851,0.9801080122366578,0.9803245241031227,2022
2022-02-25,21.66474890513604,21.769992141233388,21.524892782373318,21.648942579214147,55926290,21.66666854632754,21.760248738749727,21.84334123683811,21.892351359858374,-0.10342644131872802,-0.08298375530226838,-0.04088537203291928,37.31087696677245,21.892351359858374,0.12886444927725907,22.150080258412892,21.634622461303856,50058438.6,44138399.1,0.3685620224855478,0.48549822965985545,-4158.812950150354,-3983.1991980644098,1548.2656333420368,-0.11342611261535888,0,0,0,1,1,1,0,0,0.0015316986120041953,0.0,0.0,0.0,0.0,0.0,0.0,0.0015316986120041953,0.9759723079436851,0.9801080122366578,0.9818260858160051,2022
2022-02-28,21.53610823176791,21.859216768003837,21.402279053625993,21.736212056005638,25266495,21.66699609068503,21.730798262303495,21.839155120940443,21.875540756166284,-0.10293391683910968,-0.08697378760963664,-0.03192025845894608,45.55208297717534,21.875540756166284,0.12603596630563998,22.127612688777564,21.623468823555005,45995597.0,43371987.15,0.4716941620897788,0.4759674783523538,-3949.332415802328,-3945.5632335126975,1538.9926929375856,-0.0024491229275662766,0,0,1,1,0,1,0,0,0.004031119601900501,0.0,0.0,0.0,0.0,0.0,0.0,0.004031119601900501,0.9759723079436851,0.9801080122366578,0.9857839441961952,2022
2022-03-01,21.6765665563239,21.898280413583475,21.54869166248343,21.76677170291658,67092849,21.717308779378786,21.700597879580965,21.818159906009583,21.860715875382578,-0.09893719315603278,-0.08936646871891588,-0.019141448874233802,44.54411065383464,21.860715875382578,0.12008974346826563,22.100895362319108,21.620536388446048,49132702.6,44554840.4,0.5104215792144075,0.4854311684279187,-3839.327298635123,-3942.732913314154,1539.1408136165333,0.06718398587329881,0,0,1,1,1,1,0,0,0.001405932497907214,0.0,0.0,0.0,0.0,0.0,0.0,0.001405932497907214,0.9759723079436851,0.9801080122366578,0.9871698898792558,2022
2022-03-02,21.816596983591083,22.354932713558895,21.284841183454645,21.768629693469702,47053929,21.75720448413064,21.70727793368827,21.79614318050222,21.84497511216349,-0.09453015178578994,-0.09039920533229069,-0.008261892906998497,46.60333879223247,21.84497511216349,0.10952663012558786,22.064028372414665,21.625921851912313,44017748.8,45116788.75,0.6050083628720025,0.48291946604874825,-2386.172455113093,-3915.4174435653463,1562.6813156306084,0.9786032335295044,0,0,1,1,1,1,0,0,8.535903157724789e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.535903157724789e-05,0.9759723079436851,0.9801080122366578,0.9872541537450581,2022
2022-03-03,21.51299308267297,22.026230320641144,21.309117827061904,21.75194214270272,17337180,21.762447846363,21.734499634861756,21.781692527328524,21.834852571397523,-0.09133127553938891,-0.09058561937371035,-0.0014913123313571308,46.561963339777094,21.834852571397523,0.10822956187510516,22.05131169514773,21.618393447647314,42535348.6,43551867.6,0.48346374372799805,0.4878299740779469,-935.4052714546688,-3688.4944224339865,1651.463711795999,1.667060033662671,0,0,1,1,1,1,0,0,-0.0007665871027237037,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0007665871027237037,0.9759723079436851,0.9801080122366578,0.9864973374436867,2022
2022-03-04,21.683583973151983,21.803293337154084,21.60549063562523,21.617512762457924,18485862,21.712694866210114,21.728213671510513,21.74423120513012,21.820059334302346,-0.09850793245373879,-0.09217008198971603,-0.012675700928045514,43.0043469480985,21.820059334302346,0.11681130834489849,22.053681950992143,21.58643671761255,35047263.0,40666475.55,0.4006957732971462,0.49425672424026657,-194.43919814620153,-3500.0185882146507,1824.416208412993,1.8118559651165769,0,0,1,1,1,1,0,0,-0.006180109314509852,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.006180109314509852,0.9759723079436851,0.9801080122366578,0.9804006760598118,2022
2022-03-07,21.556005490571398,21.77464510142118,21.510217872808074,21.5589511604104,66732155,21.642802021857012,21.692761492391462,21.71177987734748,21.801112263216645,-0.10767965262172297,-0.09527199611611742,-0.024815313011211093,29.266534135135828,21.801112263216645,0.12698232937863355,22.05507692197391,21.54714760445938,43340395.0,42305050.1,0.5244446286565538,0.5048068175536216,-737.9605344653548,-3295.991398591844,1895.9709871181428,1.349193042249381,0,0,0,1,1,1,0,0,-0.002708988896688691,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.002708988896688691,0.9759723079436851,0.9801080122366578,0.9777447815140597,2022
2022-03-08,21.609183595268938,21.782553323247438,21.437141818561397,21.526310102106365,79180392,21.56759134165823,21.644669172229424,21.672633525905194,21.785616966163253,-0.11624219982463302,-0.09946603685782054,-0.03355232593362495,27.506639980483257,21.785616966163253,0.14064655126689884,22.06691006869705,21.504323863629455,45757903.6,43776891.2,0.38383809618573994,0.4794901209478882,374.77290711983494,-3009.4904418816814,1998.5749906447886,1.6933381858789653,0,0,0,1,0,1,0,0,-0.0015140373973282495,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0015140373973282495,0.9759723079436851,0.9801080122366578,0.9762644393498049,2022
2022-03-09,21.679032263629907,21.77703542360969,21.35028491540717,21.645445143520206,36012256,21.57690213534566,21.620032262239523,21.663655097963897,21.773528790149236,-0.11212240074176805,-0.10199730963461004,-0.020250182214316015,38.102279046949405,21.773528790149236,0.14183986191429998,22.057208513977834,21.489849066320637,43549569.0,44715030.2,0.45680602687118615,0.4498496537477248,236.8202078152651,-2927.7282515562624,2098.884831939439,1.5077284904895805,0,0,0,1,0,1,0,0,0.005534392139142419,0.0,0.0,0.0,0.0,0.0,0.0,0.005534392139142419,0.9759723079436851,0.9801080122366578,0.9816674695886667,2022
2022-03-10,21.89785085576507,22.162834951776727,21.53640142978117,21.693229791268994,37306770,21.621661678965186,21.608289791952778,21.671394713407267,21.766161899032646,-0.10380500903885803,-0.10235884951545965,-0.002892319046796765,35.15828153156683,21.766161899032646,0.14200086838252365,22.050163635797695,21.482160162267597,47543487.0,43175817.6,0.476434290516389,0.448443763105403,-1386.0513452544344,-2949.750142438404,2079.211931277268,0.7520632089790786,0,0,0,1,0,1,0,0,0.0022076075327603917,0.0,0.0,0.0,0.0,0.0,0.0,0.0022076075327603917,0.9759723079436851,0.9801080122366578,0.9838346060891965,2022
